127.0.0.1 - - [30/Sep/2019:19:13:30 +0000] "GET /ADMIN HTTP/1.0" 404 696 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:30 +0000] "GET /%7B%7B%20url_for('static',%20filename='css/style.css')%20%7D%7D HTTP/1.0" 301 0 "http://dalrov.local/ADMIN" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:30 +0000] "GET /%7B%7B%20url_for(static,%20filename=css/style.css HTTP/1.0" 404 696 "http://dalrov.local/ADMIN" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:30 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://dalrov.local/ADMIN" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:34 +0000] "GET /admin HTTP/1.0" 302 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:36 +0000] "GET /wp-admin/ HTTP/1.0" 302 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:36 +0000] "GET /wp-login.php?redirect_to=http%3A%2F%2Fdalrov.local%2Fwp-admin%2F&reauth=1 HTTP/1.0" 200 2844 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:37 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://dalrov.local/wp-login.php?redirect_to=http%3A%2F%2Fdalrov.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:41 +0000] "POST /wp-login.php HTTP/1.0" 302 0 "http://dalrov.local/wp-login.php?redirect_to=http%3A%2F%2Fdalrov.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:42 +0000] "GET /wp-admin/ HTTP/1.0" 200 57282 "http://dalrov.local/wp-login.php?redirect_to=http%3A%2F%2Fdalrov.local%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:43 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-sanitize,wp-a11y,dashboard,thickbox,plugin-install,up&load%5B%5D=dates,shortcode,media-upload,svg-painter&ver=5.2.3 HTTP/1.0" 200 201624 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:43 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:49 +0000] "GET / HTTP/1.0" 200 696 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:49 +0000] "GET /%7B%7B%20url_for('static',%20filename='css/style.css')%20%7D%7D HTTP/1.0" 301 0 "http://dalrov.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:49 +0000] "GET /%7B%7B%20url_for(static,%20filename=css/style.css HTTP/1.0" 404 696 "http://dalrov.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:13:49 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://dalrov.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:14:44 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:16:44 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 883 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:18:44 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 883 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
